Neighborhood,Description,Price,Total Area,Covered Area,Total Rooms,Bathrooms
Belgrano,"Departamento monoambiente en venta en Avenida Cabildo 1600, Belgrano, Capital Federal",84305.0,34.83,30.69,1.0,1.0
Belgrano,"Departamento en venta en Blanco Encalada 2600, Belgrano C, Belgrano, Capital Federal",147000.0,101.0,83.0,3.0,2.0
Belgrano,"Departamento en venta en Blanco Encalada 2800, Belgrano, Capital Federal",98500.0,48.03,45.6,3.0,1.0
Belgrano,"Departamento duplex en venta en Heredia 1400, Belgrano R, Belgrano, Capital Federal",150000.0,83.0,83.0,4.0,2.0
Belgrano,"Departamento en venta en Juramento 1500, Belgrano Chico, Belgrano, Capital Federal",98600.0,48.64,46.12,3.0,1.0
Belgrano,"Terrenos y lotes en venta en 3 De Febrero 2700, Belgrano, Capital Federal",480000.0,,,,
Belgrano,"Departamento en venta en Av Cramer 2000, Belgrano, Capital Federal",270000.0,89.852,84.232,3.0,2.0
Belgrano,"Departamento monoambiente en venta en Avenida Congreso 3000, Belgrano, Capital Federal",65000.0,32.3,32.3,1.0,1.0
Belgrano,"Departamento en venta en Mendoza 3100, Belgrano, Capital Federal",155000.0,63.0,63.0,3.0,1.0
Belgrano,"Departamento en venta en Amenábar 3100, Belgrano, Capital Federal",75000.0,36.4,31.55,2.0,1.0
Belgrano,"Departamento en venta en La Pampa 1500, Belgrano, Capital Federal",225000.0,46.0,42.0,2.0,1.0
Belgrano,"Departamento en venta en Avenida Congreso 2900, Belgrano, Capital Federal",240000.0,151.0,126.0,4.0,2.0
Belgrano,"Departamento monoambiente en venta en 11 De Septiembre De 1888 2700, Belgrano, Capital Federal",94500.0,36.0,32.0,1.0,1.0
Belgrano,"Departamento en venta en Teodoro García 2300, Belgrano, Capital Federal",180000.0,98.18,92.14,4.0,1.0
Belgrano,"PH en venta en Moldes 2800, Belgrano C, Belgrano, Capital Federal",260000.0,240.25,150.88,5.0,3.0
Belgrano,"PH en venta en Moldes 2800, Belgrano C, Belgrano, Capital Federal",260000.0,240.25,150.88,5.0,3.0
Belgrano,"Departamento en venta en La Pampa 2400, Belgrano, Capital Federal",95000.0,54.0,54.0,3.0,1.0
Belgrano,"Departamento piso en venta en Zavalia 2100, Barrancas De Belgrano, Belgrano, Capital Federal",495000.0,205.0,202.0,6.0,2.0
Belgrano,"Departamento en venta en Congreso 2700, Belgrano, Capital Federal",199000.0,103.4,90.22,4.0,1.0
Belgrano,"PH en venta en Avenida Melián 2200, Belgrano R, Belgrano, Capital Federal",260000.0,153.0,147.0,5.0,4.0
Belgrano,"Departamento en venta en Mendoza 3100, Belgrano R, Belgrano, Capital Federal",68000.0,36.69,36.69,2.0,1.0
Belgrano,"Cochera en venta en Amenabar 2000, Belgrano, Capital Federal",19000.0,7.41,7.41,,
Belgrano,"Departamento monoambiente en venta en Roosevelt 1700, Belgrano, Capital Federal",92000.0,36.0,30.0,1.0,1.0
Belgrano,"Departamento en venta en Amenábar 2100, Belgrano, Capital Federal",129000.0,66.6,58.93,3.0,1.0
Belgrano,"Departamento en venta en Blanco Encalada 2300, Belgrano C, Belgrano, Capital Federal",64500.0,33.0,33.0,2.0,1.0
Belgrano,"Oficina en venta en Echeverría 1400, Bajo Belgrano, Belgrano, Capital Federal",95000.0,88.0,84.0,,2.0
Belgrano,"Departamento en venta en Ramsay 2000, Belgrano, Capital Federal",2630000.0,315.0,315.0,5.0,3.0
Belgrano,"Departamento en venta en Lacroze 2500, Belgrano, Capital Federal",95000.0,40.0,35.0,2.0,1.0
Belgrano,"Departamento en venta en Conesa 2000, Belgrano, Capital Federal",189000.0,70.69,64.15,3.0,2.0
Belgrano,"Departamento en venta en Arcos 1900, Belgrano, Capital Federal",530000.0,242.0,201.0,6.0,3.0
Belgrano,"Departamento en venta en La Pampa 3200, Belgrano, Capital Federal",130000.0,62.0,62.0,4.0,1.0
Belgrano,"Terrenos y lotes en venta en Vidal 2000, Belgrano, Capital Federal",1700000.0,,,,
Belgrano,"Departamento semipiso en venta en Dragones 1800, Belgrano, Capital Federal",410000.0,138.0,108.0,4.0,3.0
Belgrano,"Departamento en venta en Avenida Federico Lacroze 2900, Belgrano, Capital Federal",119000.0,81.95,44.28,2.0,1.0
Belgrano,"Departamento monoambiente en venta en Avenida Doctor Ricardo Balbín 2400, Belgrano, Capital Federal",89000.0,37.64,33.99,1.0,1.0
Belgrano,"Departamento en venta en José Hernández 2400, Belgrano, Capital Federal",240000.0,114.0,100.0,4.0,2.0
Belgrano,"Departamento en venta en Roosevelt 2800, Belgrano, Capital Federal",79000.0,39.82,39.82,2.0,1.0
Belgrano,"Departamento en venta en Conesa 2200, Belgrano, Capital Federal",107000.0,62.0,57.0,3.0,1.0
Belgrano,"Departamento monoambiente en venta en Mariscal Antonio Jose De Sucre 1500, Belgrano, Capital Federal",82000.0,34.4,31.0,1.0,1.0
Belgrano,"Departamento en venta en Migueletes 1800, Belgrano C, Belgrano, Capital Federal",110000.0,52.18,48.48,3.0,1.0
Belgrano,"PH en venta en Echeverría 1400, Belgrano, Capital Federal",250000.0,119.0,68.0,4.0,2.0
Belgrano,"Departamento en venta en Zapiola 2300, Belgrano R, Belgrano, Capital Federal",189000.0,89.87,86.86,4.0,2.0
Belgrano,"Departamento monoambiente en venta en Freire 2615 2600, Belgrano R, Belgrano, Capital Federal",68775.0,35.5,30.0,1.0,1.0
Belgrano,"Departamento en venta en José Hernández 2600, Belgrano, Capital Federal",90000.0,51.0,51.0,3.0,1.0
Belgrano,"Departamento en venta en Arribeños 2500, Belgrano C, Belgrano, Capital Federal",72500.0,34.7,34.7,2.0,1.0
Belgrano,"Cochera en venta en Cuba 1700, Belgrano C, Belgrano, Capital Federal",11000.0,,,,
Belgrano,"PH en venta en Plaza 1900, Belgrano R, Belgrano, Capital Federal",230000.0,165.0,135.0,7.0,2.0
Belgrano,"Cochera en venta en Avenida Cabildo 2800, Belgrano, Capital Federal",20000.0,12.87,12.87,,
Belgrano,"PH en venta en Avenida Monroe 1500, Belgrano, Capital Federal",170000.0,106.53,54.76,4.0,2.0
Belgrano,"Departamento en venta en Ciudad De La Paz 2900, Belgrano, Capital Federal",148000.0,58.0,58.0,3.0,1.0
Belgrano,"PH en venta en La Pampa 2800, Belgrano, Capital Federal",130000.0,49.17,49.17,3.0,2.0
Belgrano,"Departamento en venta en Capitán General Ramón Freire 2300, Belgrano R, Belgrano, Capital Federal",78000.0,39.5,34.83,2.0,1.0
Belgrano,"Departamento en venta en Moldes 1800, Belgrano, Capital Federal",143000.0,37.8,32.5,2.0,1.0
Belgrano,"Cochera en venta en Blanco Encalada 1600, Barrancas De Belgrano, Belgrano, Capital Federal",19000.0,12.4,12.4,,
Belgrano,"Departamento monoambiente en venta en Av. Cramer 2200, Belgrano R, Belgrano, Capital Federal",146900.0,46.0,42.0,1.0,1.0
Belgrano,"Departamento en venta en Roosevelt 2800, Belgrano, Capital Federal",105000.0,39.82,39.82,2.0,1.0
Belgrano,"Terrenos y lotes en venta en Mariscal Antonio José De Sucre 2300, Belgrano, Capital Federal",3660000.0,,,,
Belgrano,"Departamento en venta en Blanco Encalada 2700, Belgrano, Capital Federal",115000.0,52.0,46.0,2.0,1.0
Belgrano,"Departamento monoambiente en venta en Av. Cramer 2200, Belgrano R, Belgrano, Capital Federal",131900.0,47.0,42.0,1.0,1.0
Belgrano,"Departamento semipiso en venta en Manuel Ugarte 1600, Belgrano, Capital Federal",204900.0,83.0,75.0,3.0,2.0
Belgrano,"Departamento en venta en Manuel Ugarte 1600, Belgrano, Capital Federal",299900.0,113.0,86.0,4.0,2.0
Belgrano,"Departamento semipiso en venta en Manuel Ugarte 1600, Belgrano, Capital Federal",219000.0,96.0,75.0,3.0,2.0
Belgrano,"Departamento semipiso en venta en Manuel Ugarte 1600, Belgrano, Capital Federal",329500.0,113.0,103.0,4.0,2.0
Belgrano,"Departamento semipiso en venta en Ciudad De La Paz 1600, Belgrano, Capital Federal",170000.0,89.0,86.0,4.0,2.0
Belgrano,"Terrenos y lotes en venta en Zapiola 2800, Belgrano, Capital Federal",670000.0,,,,
Belgrano,"Departamento semipiso en venta en Manuel Ugarte 1600, Belgrano, Capital Federal",398000.0,148.0,108.0,4.0,2.0
Belgrano,"Departamento monoambiente en venta en Av. Cramer 2200, Belgrano R, Belgrano, Capital Federal",94900.0,37.0,31.0,1.0,1.0
Belgrano,"Departamento piso en venta en Virrey Loreto 0, Belgrano, Capital Federal",795000.0,465.0,435.0,7.0,4.0
Belgrano,"Departamento en venta en Cuba 2400, Belgrano, Capital Federal",129000.0,49.0,44.0,2.0,1.0
Belgrano,"Departamento semipiso en venta en 3 De Febrero 2100, Belgrano, Capital Federal",199900.0,98.22,91.34,5.0,1.0
Belgrano,"Departamento piso en venta en 3 De Febrero 2300, Belgrano, Capital Federal",380000.0,124.0,118.0,4.0,3.0
Belgrano,"Departamento en venta en Avenida Monroe 2100, Belgrano, Capital Federal",92000.0,71.0,71.0,3.0,2.0
Belgrano,"Departamento en venta en Franklin Delano Roosevelt 1700, Belgrano, Capital Federal",290000.0,82.84,71.4,3.0,2.0
Belgrano,"Departamento en venta en Doctor Pedro Ignacio Rivera 2400, Belgrano, Capital Federal",150000.0,76.0,63.28,3.0,1.0
Belgrano,"Departamento en venta en Juramento 2100, Belgrano, Capital Federal",410000.0,155.0,143.0,4.0,2.0
Belgrano,"Departamento en venta en Amenábar 2700, Belgrano, Capital Federal",99999.0,45.5,41.0,1.0,1.0
Belgrano,"Departamento en venta en Amenábar 2700, Belgrano, Capital Federal",97999.0,37.0,30.0,1.0,1.0
Belgrano,"Departamento semipiso en venta en Avenida Crámer 1900, Belgrano, Capital Federal",339900.0,165.89,154.49,4.0,2.0
Belgrano,"Departamento en venta en Montañeses 2300, Belgrano, Capital Federal",217119.0,56.66,46.11,2.0,1.0
Belgrano,"Departamento monoambiente en venta en Montañeses 2200, Belgrano, Capital Federal",99000.0,43.8,36.4,1.0,1.0
Belgrano,"Departamento en venta en Dragones 1800, Bajo Belgrano, Belgrano, Capital Federal",490000.0,149.0,108.0,4.0,2.0
Belgrano,"Departamento en venta en Amenábar 1300, Belgrano, Capital Federal",245000.0,84.99,76.07,3.0,2.0
Belgrano,"Departamento en venta en Migueletes 1600, Belgrano Chico, Belgrano, Capital Federal",103000.0,59.36,51.0,3.0,1.0
Belgrano,"Departamento en venta en Avenida Monroe 3000, Belgrano, Capital Federal",135000.0,77.0,71.0,4.0,1.0
Belgrano,"Local en venta en Avenida Cabildo 2400, Belgrano, Capital Federal",27000.0,29.0,29.0,,1.0
Belgrano,"Departamento semipiso en venta en Avenida Luis María Campos 1100, Belgrano, Capital Federal",159500.0,86.5,80.0,4.0,2.0
Belgrano,"PH en venta en Blanco Encalada 1700, Belgrano, Capital Federal",129000.0,86.0,62.0,4.0,1.0
Belgrano,"Departamento monoambiente en venta en Avenida Olazábal 1400, Bajo Belgrano, Belgrano, Capital Federal",107000.0,44.0,40.0,1.0,1.0
Belgrano,"Departamento monoambiente en venta en Avenida Olazábal 1400, Bajo Belgrano, Belgrano, Capital Federal",90000.0,44.0,40.0,1.0,1.0
Belgrano,"Departamento monoambiente en venta en Avenida Olazábal 1400, Bajo Belgrano, Belgrano, Capital Federal",120000.0,44.0,40.0,1.0,1.0
Belgrano,"Local en venta en Avenida Olazábal 1400, Bajo Belgrano, Belgrano, Capital Federal",250000.0,71.0,71.0,,
Belgrano,"Departamento monoambiente en venta en Avenida Olazábal 1400, Bajo Belgrano, Belgrano, Capital Federal",100000.0,44.24,40.24,1.0,1.0
Belgrano,"Terrenos y lotes en venta en Vidal 2800, Belgrano, Capital Federal",600000.0,,,,
Belgrano,"Departamento en venta en Avenida Monroe 2100, Belgrano, Capital Federal",92000.0,71.0,71.0,2.0,2.0
Belgrano,"Departamento piso en venta en Avenida Del Libertador 5600, Belgrano, Capital Federal",550000.0,164.77,152.74,4.0,3.0
Belgrano,"Fondo de comercio en venta en Juramento 2000, Belgrano, Capital Federal",49900.0,82.0,82.0,,1.0
Belgrano,"Local en venta en Amenábar 1700, Belgrano, Capital Federal",110000.0,64.0,64.0,,1.0
Belgrano,"Departamento en venta en Migueletes 1600, Belgrano, Capital Federal",430000.0,179.18,158.43,4.0,3.0
Belgrano,"Departamento en venta en Avenida Del Libertador 5600, Belgrano, Capital Federal",478000.0,135.33,129.0,4.0,2.0
Belgrano,"Departamento semipiso en venta en Virrey Loreto 1600, Belgrano, Capital Federal",450000.0,180.0,160.0,4.0,2.0
Belgrano,"Departamento en venta en La Pampa 3000, Belgrano, Capital Federal",330000.0,118.0,115.0,5.0,2.0
Belgrano,"Cochera en venta en José Hernández 2600, Belgrano, Capital Federal",27000.0,16.0,16.0,,
Belgrano,"Departamento en venta en Av Balbin 2300, Belgrano R, Belgrano, Capital Federal",147500.0,62.0,54.0,2.0,1.0
Belgrano,"Departamento en venta en Avenida Presidente Figueroa Alcorta 7100, Bajo Belgrano, Belgrano, Capital Federal",194900.0,85.0,82.0,3.0,1.0
Belgrano,"Departamento en venta en Arcos 2500, Belgrano, Capital Federal",139000.0,71.74,67.26,3.0,1.0
Belgrano,"Departamento en venta en 3 De Febrero 2700, Belgrano, Capital Federal",85000.0,36.0,31.0,1.0,1.0
Belgrano,"Departamento en venta en Vidal 2200, Belgrano, Capital Federal",140000.0,56.39,54.19,3.0,1.0
Belgrano,"Departamento en venta en Blanco Encalada 2800, Belgrano, Capital Federal",135000.0,69.0,56.64,3.0,1.0
Belgrano,"Departamento en venta en Zapiola 2600, Belgrano, Capital Federal",140000.0,88.01,74.28,3.0,1.0
Belgrano,"Departamento monoambiente en venta en Federico Lacroze 2600, Belgrano, Capital Federal",78999.0,32.38,29.85,1.0,1.0
Belgrano,"Departamento en venta en Avenida Libertador 5600, Belgrano Chico, Belgrano, Capital Federal",164900.0,54.53,49.78,2.0,1.0
Belgrano,"Departamento en venta en Monroe 3100, Belgrano, Capital Federal",58000.0,32.0,31.0,2.0,1.0
Belgrano,"Departamento en venta en Avenida Monroe 1200, Belgrano, Capital Federal",275000.0,132.0,121.0,5.0,2.0
Belgrano,"Departamento semipiso en venta en Avenida Luis María Campos 1500, Belgrano, Capital Federal",274000.0,110.0,98.0,4.0,3.0
Belgrano,"Departamento en venta en Mendoza 2100, Belgrano, Capital Federal",329000.0,161.0,148.0,5.0,2.0
Belgrano,"Casa en venta en Tronador 1700, Belgrano R, Belgrano, Capital Federal",489000.0,184.69,157.21,4.0,5.0
Belgrano,"Departamento en venta en 11 De Septiembre De 1888 2100, Barrancas De Belgrano, Belgrano, Capital Federal",195000.0,145.76,130.76,4.0,2.0
Belgrano,"Departamento en venta en Luis Maria Campos 1300, Belgrano, Capital Federal",69500.0,40.0,40.0,2.0,1.0
Belgrano,"Departamento en venta en Vidal 2800, Belgrano, Capital Federal",118000.0,86.5,83.5,4.0,1.0
Belgrano,"Casa triplex en venta en Almirante Manuel J. García 1100, Barrio River, Belgrano, Capital Federal",420000.0,145.0,90.0,3.0,2.0
Belgrano,"Casa en venta en Avenida De Los Incas 3800, Belgrano, Capital Federal",1300000.0,650.0,550.0,6.0,4.0
Belgrano,"Cochera en venta en Echeverría 2600, Belgrano, Capital Federal",11000.0,16.35,16.35,,
Belgrano,"Departamento en venta en Teodoro Garcia 1900, Belgrano, Capital Federal",170000.0,86.02,79.85,3.0,1.0
Belgrano,"Departamento en venta en Avenida Del Libertador 5200, Belgrano, Capital Federal",439000.0,171.13,159.13,4.0,2.0
Belgrano,"Departamento en venta en La Pampa 2800, Belgrano R, Belgrano, Capital Federal",175000.0,96.93,83.76,4.0,1.0
Belgrano,"Departamento en venta en Cuba 2500, Belgrano, Capital Federal",399900.0,206.22,160.34,5.0,2.0
Belgrano,"Departamento en venta en Conesa 2700, Belgrano, Capital Federal",142000.0,84.0,75.0,4.0,1.0
Belgrano,"Departamento en venta en Moldes 1500, Belgrano, Capital Federal",62000.0,30.0,30.0,2.0,1.0
Belgrano,"Departamento en venta en Avenida Monroe 1600, Belgrano, Capital Federal",118900.0,51.0,44.0,2.0,1.0
Belgrano,"Departamento en venta en Olazabal 3400, Belgrano R, Belgrano, Capital Federal",80000.0,57.0,57.0,4.0,1.0
Belgrano,"Departamento monoambiente en venta en Echeverría 900, Bajo Belgrano, Belgrano, Capital Federal",60000.0,26.0,26.0,1.0,1.0
Belgrano,"Departamento en venta en Juramento 3100, Belgrano R, Belgrano, Capital Federal",180000.0,78.52,78.52,4.0,2.0
Belgrano,"PH en venta en Avenida Mendoza 3100, Belgrano, Capital Federal",110000.0,68.0,46.0,3.0,1.0
Belgrano,"Departamento en venta en Avenida Olazábal 2600, Belgrano, Capital Federal",114000.0,49.83,45.4,2.0,1.0
Belgrano,"Departamento en venta en Ramsay 1900, Bajo Belgrano, Belgrano, Capital Federal",840000.0,180.0,180.0,5.0,2.0
Belgrano,"Casa en venta en Avenida Mendoza 4100, Belgrano R, Belgrano, Capital Federal",790000.0,745.0,378.0,6.0,4.0
Belgrano,"Departamento en venta en Amenábar 2000, Belgrano, Capital Federal",107000.0,38.0,38.0,2.0,1.0
Belgrano,"Departamento en venta en Avenida Presidente Figueroa Alcorta 7100, Bajo Belgrano, Belgrano, Capital Federal",194900.0,85.0,82.0,3.0,1.0
Belgrano,"Departamento en venta en Avenida Congreso 2100, Belgrano, Capital Federal",139000.0,69.17,61.78,3.0,1.0
Belgrano,"Departamento en venta en Ciudad De La Paz 1600, Belgrano, Capital Federal",240000.0,100.87,91.74,4.0,2.0
Belgrano,"Departamento en venta en Avenida Mendoza 2600, Belgrano, Capital Federal",74000.0,34.75,33.8,2.0,1.0
Belgrano,"Departamento en venta en Moldes 1800, Belgrano, Capital Federal",180000.0,89.17,82.25,4.0,2.0
Belgrano,"Departamento en venta en Avenida Congreso 1900, Barrio Chino, Belgrano, Capital Federal",95000.0,46.6,44.6,2.0,1.0
Belgrano,"Departamento en venta en Vuelta De Obligado 2700, Belgrano, Capital Federal",89000.0,57.76,35.14,2.0,1.0
Belgrano,"Departamento en venta en Blanco Encalada 1700, Belgrano, Capital Federal",130000.0,50.0,50.0,3.0,1.0
Belgrano,"Casa en venta en Padre Juan B. Neumann 1400, Barrio River, Belgrano, Capital Federal",560000.0,332.12,198.12,5.0,2.0
Belgrano,"Departamento semipiso en venta en Virrey Del Pino 1500, Bajo Belgrano, Belgrano, Capital Federal",177000.0,47.12,42.68,2.0,1.0
Belgrano,"Departamento en venta en Olazabal 2900, Belgrano R, Belgrano, Capital Federal",80000.0,35.0,35.0,2.0,1.0
Belgrano,"Departamento en venta en Avenida Luis María Campos 1000, Belgrano, Capital Federal",319900.0,151.0,133.0,4.0,2.0
Belgrano,"Departamento en venta en Amenábar 2200, Belgrano, Capital Federal",150000.0,76.05,70.93,4.0,1.0
Belgrano,"Departamento en venta en Avenida Olazábal 3200, Belgrano R, Belgrano, Capital Federal",150000.0,84.0,76.0,4.0,2.0
Belgrano,"Oficina en venta en Amenábar 1900, Belgrano, Capital Federal",120000.0,45.0,45.0,,2.0
Belgrano,"Departamento semipiso en venta en Avenida Olazábal 1600, Belgrano, Capital Federal",159900.0,115.0,110.0,4.0,3.0
Belgrano,"Departamento semipiso en venta en Ciudad De La Paz 1700, Belgrano, Capital Federal",269000.0,120.99,108.27,4.0,2.0
Belgrano,"Departamento en venta en Echeverría 1500, Barrancas De Belgrano, Belgrano, Capital Federal",125000.0,66.19,62.04,3.0,1.0
Belgrano,"Departamento triplex en venta en Blanco Encalada 1500, Belgrano, Capital Federal",550000.0,188.6,153.0,5.0,2.0
Belgrano,"Cochera en venta en Amenábar 2000, Belgrano, Capital Federal",15000.0,9.0,9.0,,
Belgrano,"Departamento en venta en Moldes 2400, Belgrano, Capital Federal",180000.0,94.0,78.0,3.0,2.0
Belgrano,"Departamento en venta en Blanco Encalada 2300, Belgrano, Capital Federal",135000.0,56.97,49.01,3.0,1.0
Belgrano,"Departamento piso en venta en Avenida Crámer 2200, Belgrano, Capital Federal",850000.0,280.0,245.0,6.0,3.0
Belgrano,"PH en venta en Mendoza 1500, Belgrano, Capital Federal",130000.0,71.5,50.0,3.0,1.0
Belgrano,"Departamento en venta en O´higgins 3480 3400, Belgrano, Capital Federal",130728.0,59.68,47.42,2.0,2.0
Belgrano,"PH en venta en Avenida Mendoza 2800, Belgrano, Capital Federal",320000.0,294.0,205.0,6.0,2.0
Belgrano,"Departamento monoambiente en venta en Avenida Congreso 3000, Belgrano, Capital Federal",77000.0,35.4,30.1,1.0,1.0
Belgrano,"Departamento en venta en La Pampa 2900, Belgrano, Capital Federal",175000.0,63.24,63.24,2.0,1.0
Belgrano,"Departamento en venta en La Pampa 2900, Belgrano, Capital Federal",101800.0,39.58,39.58,1.0,1.0
Belgrano,"Departamento en venta en La Pampa 2900, Belgrano, Capital Federal",241900.0,95.93,95.93,3.0,2.0
Belgrano,"Departamento en venta en La Pampa 2900, Belgrano, Capital Federal",174600.0,62.99,62.99,2.0,1.0
Belgrano,"PH en venta en Blanco Encalada 3500, Belgrano, Capital Federal",110000.0,51.0,49.0,3.0,1.0
Belgrano,"Departamento en venta en 11 De Septiembre De 1888 2100, Belgrano, Capital Federal",110000.0,58.0,56.0,3.0,1.0
Belgrano,"Departamento en venta en Ciudad De La Paz 2400, Belgrano, Capital Federal",265000.0,137.04,129.09,4.0,2.0
Belgrano,"Departamento en venta en Virrey Del Pino 2700, Belgrano, Capital Federal",129000.0,56.0,56.0,2.0,1.0
